2148,Guardian Wraith,5.49,NULL,DarkHeavenLegends
2149,Ghost Queen,5.49,NULL,DarkHeavenLegends
2150,Raindancer,16.49,NULL,DarkHeavenLegends
2151,Starmane| Unicorn,10.49,NULL,DarkHeavenLegends
2152,Fafnir Of Kjord,5.99,NULL,DarkHeavenLegends
2153,Kothmar the Inquistor,5.99,NULL,DarkHeavenLegends
2154,Dorian Starbrow,5.49,NULL,DarkHeavenLegends
2155,Liara Silverrain,4.99,NULL,DarkHeavenLegends
2156,Mummy Of Hakir,4.99,NULL,DarkHeavenLegends
2157,Undead Awakening,5.99,NULL,DarkHeavenLegends
2158,Arachno Sergeant,4.99,NULL,DarkHeavenLegends
2159,Arachno-assassin,5.99,NULL,DarkHeavenLegends
2160,Blood Wolves,6.99,NULL,DarkHeavenLegends
2161,Dorn Ironspike,4.99,NULL,DarkHeavenLegends
2162,Knurl Hammerson,4.99,NULL,DarkHeavenLegends
2163,Ahlissa Of The Blade,4.99,NULL,DarkHeavenLegends
2164,Marda Of the Blade,4.99,NULL,DarkHeavenLegends
2165,Gromtar The Foul,4.99,NULL,DarkHeavenLegends
2166,Khalith Mummy King,3.99,NULL,DarkHeavenLegends
2167,Arachno Assassin,4.99,NULL,DarkHeavenLegends
2168,Montrig the Bloody,4.99,NULL,DarkHeavenLegends
2169,Dexes The Ghost Lord,4.99,NULL,DarkHeavenLegends
2170,Lugosa,5.29,NULL,DarkHeavenLegends
2171,Garramon|  Bakarathi,5.49,NULL,DarkHeavenLegends
2172,Cerberus,12.99,NULL,DarkHeavenLegends
2173,Reaper Skythe,4.99,NULL,DarkHeavenLegends
2174,Orc Warrior Of Kargir,4.99,NULL,DarkHeavenLegends
2175,Harbroom Axehelm,4.99,NULL,DarkHeavenLegends
2176,Muriel the Just,4.99,NULL,DarkHeavenLegends
2177,Talisha Highbringer,4.99,NULL,DarkHeavenLegends
2178,Knight Templar,5.49,NULL,DarkHeavenLegends
2179,Knawl| Bakarathi,5.99,NULL,DarkHeavenLegends
2180,Dark Lord Logar,4.99,NULL,DarkHeavenLegends
2181,Sirithis| Succubus,6.49,NULL,DarkHeavenLegends
2182,Giant Scorpion,15.49,NULL,DarkHeavenLegends
2183,Queen Shanon,5.49,NULL,DarkHeavenLegends
2184,Jonas Kane,4.99,NULL,DarkHeavenLegends
2185,Mummy Rising,8.99,NULL,DarkHeavenLegends
2186,Alfred Redlute Bard,5.49,NULL,DarkHeavenLegends
2187,Grimm Grayrune,4.99,NULL,DarkHeavenLegends
2188,Knight Templar,5.99,NULL,DarkHeavenLegends
2189,Weapons Pack I,6.99,NULL,DarkHeavenLegends
2190,Angel Of Light,12.49,NULL,DarkHeavenLegends
2191,Arachno Standard,4.99,NULL,DarkHeavenLegends
2192,Arachno Champion,4.99,NULL,DarkHeavenLegends
2193,Dragon Abyzarran,19.99,NULL,DarkHeavenLegends
2194,Lorien Dawnlighter,4.99,NULL,DarkHeavenLegends
2195,Blood Imp Chaos War,7.49,NULL,DarkHeavenLegends
2196,Blood Imps,9.99,NULL,DarkHeavenLegends
2197,Blood Imps,7.49,NULL,DarkHeavenLegends
2198,Ferocious Felines,7.99,NULL,DarkHeavenLegends
2199,Claudia Von Mondstein,5.49,NULL,DarkHeavenLegends
2200,Justine The Holy,4.99,NULL,DarkHeavenLegends
2201,Nadia Of The Blade,3.99,NULL,DarkHeavenLegends
2202,Weapons Pack II,6.99,NULL,DarkHeavenLegends
2203,Hydra of Lerna,21.99,NULL,DarkHeavenLegends
2204,Sethis of Adiri,4.99,NULL,DarkHeavenLegends
2205,Krupp,4.99,NULL,DarkHeavenLegends
2206,Pazuzu,5.29,NULL,DarkHeavenLegends
2207,Foals,4.99,NULL,DarkHeavenLegends
2208,Highlander,4.99,NULL,DarkHeavenLegends
2209,Weapons Pack III,6.99,NULL,DarkHeavenLegends
2210,Skeleton,4.99,NULL,DarkHeavenLegends
2211,Skeleton Drummer,4.99,NULL,DarkHeavenLegends
2212,Orc Riding Scorpion,18.99,NULL,DarkHeavenLegends
2213,Skeleton Swordsman,4.99,NULL,DarkHeavenLegends
2214,Spirits,7.99,NULL,DarkHeavenLegends
2215,Ghoul,4.99,NULL,DarkHeavenLegends
2216,Kosmo Killer Clown,4.99,NULL,DarkHeavenLegends
2217,Roller Girl (DYOM),3.99,NULL,DarkHeavenLegends
2218,Abraxus| Dire-Dead,4.99,NULL,DarkHeavenLegends
2219,Domnu Of The Slithe,4.99,NULL,DarkHeavenLegends
2220,Harkus Ghost King,5.99,NULL,DarkHeavenLegends
2221,Morrdha Vampire Lord,4.99,NULL,DarkHeavenLegends
2222,Sean O'Ryan Highland,4.99,NULL,DarkHeavenLegends
2223,Zombie Werewolf,5.99,NULL,DarkHeavenLegends
2224,Armored Zombie,4.99,NULL,DarkHeavenLegends
2225,Skeleton,4.99,NULL,DarkHeavenLegends
2226,Eldarion,4.99,NULL,DarkHeavenLegends
2227,Prince Nicholas,5.99,NULL,DarkHeavenLegends
2228,Gord Ironhead,4.99,NULL,DarkHeavenLegends
2229,Brag Ironballs,4.99,NULL,DarkHeavenLegends
2230,Gwyneth Roanmane,8.99,NULL,DarkHeavenLegends
2231,Sir Miguel Of Racheau,4.99,NULL,DarkHeavenLegends
2232,Karina Of The Blade,4.99,NULL,DarkHeavenLegends
2233,Dantrag of Heimdall,4.99,NULL,DarkHeavenLegends
2234,Monique De Noir,4.99,NULL,DarkHeavenLegends
2235,Vanessa Redstorm,9.99,NULL,DarkHeavenLegends
2236,Sturm Jagstone,4.99,NULL,DarkHeavenLegends
2237,Balan Ironbreaker,4.99,NULL,DarkHeavenLegends
2238,William O'Ryan,4.99,NULL,DarkHeavenLegends
2239,Mia Hartstorm,9.99,NULL,DarkHeavenLegends
2240,Blarkan| Bakarathi,5.49,NULL,DarkHeavenLegends
2241,Shamus Rowan,4.99,NULL,DarkHeavenLegends
2242,Ian MacAndrew,4.99,NULL,DarkHeavenLegends
2243,Robert O'Mannon,4.99,NULL,DarkHeavenLegends
2244,Linroc Brightrune,4.99,NULL,DarkHeavenLegends
2245,Derleth The Fey,5.49,NULL,DarkHeavenLegends
2246,Elquin The Daring,4.99,NULL,DarkHeavenLegends
2247,King Angus Stormhand,5.49,NULL,DarkHeavenLegends
2248,Alyscia Of The Forest (DYOM),4.99,NULL,DarkHeavenLegends
2249,Froderick Wilhelm,4.99,NULL,DarkHeavenLegends
2250,Earth Elemental,12.99,NULL,DarkHeavenLegends
2251,Fire Elemental,8.99,NULL,DarkHeavenLegends
2252,Wind Elemental,10.99,NULL,DarkHeavenLegends
2253,Water Elemental,14.99,NULL,DarkHeavenLegends
2254,Alura| Succubus,5.49,NULL,DarkHeavenLegends
2255,Ghost,3.99,NULL,DarkHeavenLegends
2256,Arachno-assassin,4.99,NULL,DarkHeavenLegends
2257,Highlander,4.99,NULL,DarkHeavenLegends
2258,Gromdoom| Bakarathi,5.99,NULL,DarkHeavenLegends
2259,Orc Warrior Of Kargir,4.99,NULL,DarkHeavenLegends
2260,Highlander,4.99,NULL,DarkHeavenLegends
2261,William Drakehart,9.99,NULL,DarkHeavenLegends
2262,Orc Warrior of Kargir,4.99,NULL,DarkHeavenLegends
2263,Trezzna,9.99,NULL,DarkHeavenLegends
2264,David Williams,4.99,NULL,DarkHeavenLegends
2265,William MacAndrew,4.99,NULL,DarkHeavenLegends
2266,Ghost,4.99,NULL,DarkHeavenLegends
2267,Brianna of the Blade,4.99,NULL,DarkHeavenLegends
2268,Miles O'Mannon,4.99,NULL,DarkHeavenLegends
2269,Aserlis Liche Lord,6.99,NULL,DarkHeavenLegends
2270,Golgoth| Eradicator,6.99,NULL,DarkHeavenLegends
2271,Bruce O'Hugh,4.99,NULL,DarkHeavenLegends
2272,Orc Warrior Of Kargir,4.99,NULL,DarkHeavenLegends
2273,Derek The Tall,10.99,NULL,DarkHeavenLegends
2274,Dern Ironfist,4.99,NULL,DarkHeavenLegends
2275,Wiglaf| Kjord Beserker,4.99,NULL,DarkHeavenLegends
2276,Patirck Rowan,4.99,NULL,DarkHeavenLegends
2277,Dean Hawkwood,4.99,NULL,DarkHeavenLegends
2278,Bakarathi,5.99,NULL,DarkHeavenLegends
2279,Baalbek Of Jalahandra,4.99,NULL,DarkHeavenLegends
2280,Eric Redbeard,5.99,NULL,DarkHeavenLegends
2281,Crypt Wraith,5.49,NULL,DarkHeavenLegends
2282,Ghoul Warrior,4.99,NULL,DarkHeavenLegends
2283,Orc Of Kargir,4.99,NULL,DarkHeavenLegends
2284,Arachno Assassin,4.99,NULL,DarkHeavenLegends
2285,Osvick Strick,4.99,NULL,DarkHeavenLegends
2286,Quinn Rowan,4.99,NULL,DarkHeavenLegends
2287,Orc Warrior,4.99,NULL,DarkHeavenLegends
2288,Garnuk the Ogre,9.99,NULL,DarkHeavenLegends
2289,Olaf| Wolf Warrior,4.99,NULL,DarkHeavenLegends
2290,Fenris The Pale,4.99,NULL,DarkHeavenLegends
2291,Garish MacRae,4.99,NULL,DarkHeavenLegends
2292,Derek the Tall,4.99,NULL,DarkHeavenLegends
2293,Mia of the Blade,4.99,NULL,DarkHeavenLegends
2294,Thorondil of Kragmarr,12.99,NULL,DarkHeavenLegends
2295,King Jurgen Heyerdal,5.99,NULL,DarkHeavenLegends
2296,Wight of Westbarrow,5.99,NULL,DarkHeavenLegends
2297,Kaballah the Colossus,4.99,NULL,DarkHeavenLegends
2298,Damon Nashorn,4.99,NULL,DarkHeavenLegends
2299,Wyvern Blacksting,34.99,NULL,DarkHeavenLegends
2300,Dreyfus| Mtd Lancer,10.99,NULL,DarkHeavenLegends
2301,Thorondil of Kragmar,4.99,NULL,DarkHeavenLegends
2302,Tobias the Spectre,5.99,NULL,DarkHeavenLegends
2303,Mason Rowan,4.99,NULL,DarkHeavenLegends
2304,Vanessa of the Blade,4.99,NULL,DarkHeavenLegends
2305,Reaper War,5.99,NULL,DarkHeavenLegends
2306,Lor Gorna of Kjord,4.99,NULL,DarkHeavenLegends
2307,Jos Gebblar,5.99,NULL,DarkHeavenLegends
2308,Hurin of Anhur,4.99,NULL,DarkHeavenLegends
2309,Batna| Succubus,4.99,NULL,DarkHeavenLegends
2310,St Tarkus| Dire-dead,6.99,NULL,DarkHeavenLegends
2311,Black Legionnaire,4.99,NULL,DarkHeavenLegends
2312,Vourgha the Ogre,9.99,NULL,DarkHeavenLegends
2313,Treasure Hoard I,7.99,NULL,DarkHeavenLegends
2314,Ghost,4.99,NULL,DarkHeavenLegends
2315,Lizard Man,4.99,NULL,DarkHeavenLegends
2316,Brom the Barbarian,4.99,NULL,DarkHeavenLegends
2317,Grim Reaper,7.49,NULL,DarkHeavenLegends
2318,Ferach Orc Warlord,4.99,NULL,DarkHeavenLegends
2319,Amathor Arch Mage,7.99,NULL,DarkHeavenLegends
2320,Treasure Hoard II,8.99,NULL,DarkHeavenLegends
2321,Black Orc Warrior,5.99,NULL,DarkHeavenLegends
2322,Klaus Totenherz,4.99,NULL,DarkHeavenLegends
2323,King Feanor Starbrow,4.99,NULL,DarkHeavenLegends
2324,Inquisitor,4.99,NULL,DarkHeavenLegends
2325,Kagunk Ogre Cheiftan,12.99,NULL,DarkHeavenLegends
2326,Britta| War Maiden,4.99,NULL,DarkHeavenLegends
2327,Ulf Wolfmane,4.99,NULL,DarkHeavenLegends
2328,Lorath| Orc Shaman,5.99,NULL,DarkHeavenLegends
2329,Siobhana| Vampire,4.99,NULL,DarkHeavenLegends
2330,Templar Knight,4.99,NULL,DarkHeavenLegends
2331,Lizard Hunting Pack,12.99,NULL,DarkHeavenLegends
2332,Tepes Trajan,4.99,NULL,DarkHeavenLegends
2333,Orlath Hoarbeard,4.99,NULL,DarkHeavenLegends
2334,Amroth Starlight,4.99,NULL,DarkHeavenLegends
2335,Black Orc Warrior,5.99,NULL,DarkHeavenLegends
2336,Emile Van Storm,5.99,NULL,DarkHeavenLegends
2337,Malvernis Inquisitor,4.99,NULL,DarkHeavenLegends
2338,Stern Kestrelman,4.99,NULL,DarkHeavenLegends
2339,Templar Knight,4.99,NULL,DarkHeavenLegends
2340,Unthar Godshand,4.99,NULL,DarkHeavenLegends
2341,Stefan Von Kruger,5.99,NULL,DarkHeavenLegends
2342,Skarr| Orc Warlord,4.99,NULL,DarkHeavenLegends
2343,Drake Whiteraven,7.49,NULL,DarkHeavenLegends
2344,Catherine O'Mannon,4.99,NULL,DarkHeavenLegends
2345,Anhurian Elite Guard,4.99,NULL,DarkHeavenLegends
2346,Anhurian Cavalryman,14.49,NULL,DarkHeavenLegends
2347,Prince Denethorr,5.49,NULL,DarkHeavenLegends
2348,Krista| War Maiden,4.99,NULL,DarkHeavenLegends
2349,Jon Otterman| Templar,4.99,NULL,DarkHeavenLegends
2350,Barbarian Warrior,4.99,NULL,DarkHeavenLegends
2351,S'Athka| Lizardman,4.99,NULL,DarkHeavenLegends
2352,Venom the Vampire,4.99,NULL,DarkHeavenLegends
2353,Rat Swarm,8.99,NULL,DarkHeavenLegends
2354,Medusa,7.99,NULL,DarkHeavenLegends
2355,Bran O'Mannon,4.99,NULL,DarkHeavenLegends
2356,Ta'Resk| Black Orc,6.99,NULL,DarkHeavenLegends
2357,Highlander Cavalry,12.99,NULL,DarkHeavenLegends
2358,Lars Ragnarson,5.99,NULL,DarkHeavenLegends
2359,Edwin MacAndrew,4.99,NULL,DarkHeavenLegends
2360,Cardolan Longstrider,5.49,NULL,DarkHeavenLegends
2361,Skeletal Cavalry,11.99,NULL,DarkHeavenLegends
2362,Highlander Zombie,4.99,NULL,DarkHeavenLegends
2363,Ghost,4.99,NULL,DarkHeavenLegends
2364,Protector of Souls (DYOM),4.99,NULL,DarkHeavenLegends
2365,Orba Sinhan,5.49,NULL,DarkHeavenLegends
2366,Dar Dimplefoot,4.99,NULL,DarkHeavenLegends
2367,Dragoth the Defiler,6.49,NULL,DarkHeavenLegends
2368,The Raven,5.49,NULL,DarkHeavenLegends
2369,King Denethall,5.99,NULL,DarkHeavenLegends
2370,Luther Baldwin,5.49,NULL,DarkHeavenLegends
2371,Nord Kegbreaker,4.99,NULL,DarkHeavenLegends
2372,Dieter Von Regmon,4.99,NULL,DarkHeavenLegends
2373,Balan Ironbreaker,4.99,NULL,DarkHeavenLegends
2374,Gargoyle Warrior,6.99,NULL,DarkHeavenLegends
2375,Constantine the Large,4.99,NULL,DarkHeavenLegends
2376,Brag Ironballs,4.99,NULL,DarkHeavenLegends
2377,Wy'zern,24.99,NULL,DarkHeavenLegends
2378,King Harbromm Axehelm,4.99,NULL,DarkHeavenLegends
2379,Gargoyle Warrior,6.99,NULL,DarkHeavenLegends
2380,Oskar Dunmesser,5.99,NULL,DarkHeavenLegends
2381,Conjunctivius,9.99,NULL,DarkHeavenLegends
2382,Morkoth Vipertongue,4.99,NULL,DarkHeavenLegends
2383,Spike the Warmaster,4.99,NULL,DarkHeavenLegends
2384,Gord Ironhead,4.99,NULL,DarkHeavenLegends
2385,Dwarven Bear Cavalry,12.99,NULL,DarkHeavenLegends
2386,Boris Mingla,4.99,NULL,DarkHeavenLegends
2387,Caveman & Girlfriend,5.29,NULL,DarkHeavenLegends
2388,Jalahandra Warrior,4.99,NULL,DarkHeavenLegends
2389,Zombie Champion,4.99,NULL,DarkHeavenLegends
2390,Templar Standard,6.49,NULL,DarkHeavenLegends
2391,Kimberlee the Fair,4.99,NULL,DarkHeavenLegends
2392,Shaman Lizardman,4.99,NULL,DarkHeavenLegends
2393,Shaedra of Vestonia,4.99,NULL,DarkHeavenLegends
2394,Thorval the Black,5.49,NULL,DarkHeavenLegends
2395,Caveman Pack,12.99,NULL,DarkHeavenLegends
2396,Jalahandra Warrior,4.99,NULL,DarkHeavenLegends
2397,Quimby Copperthumb,4.99,NULL,DarkHeavenLegends
2398,Denefin| Inquisitor,5.99,NULL,DarkHeavenLegends
2399,Familiar Pack II,11.99,NULL,DarkHeavenLegends
2400,Neanderthal Champion,4.99,NULL,DarkHeavenLegends
2401,Thomas Bronwyn,5.49,NULL,DarkHeavenLegends
2402,Samurai of Okura,4.99,NULL,DarkHeavenLegends
2403,Sister Candice,4.99,NULL,DarkHeavenLegends
2404,Lizardman Tyrant,5.99,NULL,DarkHeavenLegends
2405,D'Mona| Vampire,4.99,NULL,DarkHeavenLegends
2406,Shadow Assassin,5.99,NULL,DarkHeavenLegends
2407,Ilkhan of Malvernis,4.99,NULL,DarkHeavenLegends
2408,Lizardman Tyrant,5.99,NULL,DarkHeavenLegends
2409,Gore| Large Minotaur,9.99,NULL,DarkHeavenLegends
2410,Sir Guy the Red,5.99,NULL,DarkHeavenLegends
2411,Sister Catherine,4.99,NULL,DarkHeavenLegends
2412,Inquisitor,4.99,NULL,DarkHeavenLegends
2413,Josephine Lucero,4.99,NULL,DarkHeavenLegends
2414,Ragnor| Barbarian,4.99,NULL,DarkHeavenLegends
2415,Dire Wolves,11.99,NULL,DarkHeavenLegends
2416,Cave Troll,6.99,NULL,DarkHeavenLegends
2417,Giant Spiders,7.99,NULL,DarkHeavenLegends
2418,Mother HIlda,4.99,NULL,DarkHeavenLegends
2419,Slithe Warrior,4.99,NULL,DarkHeavenLegends
2420,Sir Richard the White,4.99,NULL,DarkHeavenLegends
2421,Hill Troll,7.99,NULL,DarkHeavenLegends
2422,Sir Michael the Gold,4.99,NULL,DarkHeavenLegends
2423,Michelle Dancingblades,4.99,NULL,DarkHeavenLegends
2424,Gargoyle Leader,8.99,NULL,DarkHeavenLegends
2425,Eli Quicknight,4.99,NULL,DarkHeavenLegends
2426,Aziz Al-Jawar,4.99,NULL,DarkHeavenLegends
2427,Blood Imps,8.99,NULL,DarkHeavenLegends
2428,Angel Of Peace,12.49,NULL,DarkHeavenLegends
2429,Sir James the Blue,4.99,NULL,DarkHeavenLegends
2430,Rictur Diehn| Assassin,4.99,NULL,DarkHeavenLegends
2431,Gragg Elfslayer Orc,5.99,NULL,DarkHeavenLegends
2432,Sister Marie,4.99,NULL,DarkHeavenLegends
2433,Omar Al-Kafour,4.99,NULL,DarkHeavenLegends
2434,T'Quan Skoli Warrior,4.99,NULL,DarkHeavenLegends
2435,Lord Stronghart,4.99,NULL,DarkHeavenLegends
2436,Kazala The Efreet,6.49,NULL,DarkHeavenLegends
2437,Captain Razig,4.99,NULL,DarkHeavenLegends
2438,Yataro Kurasama,4.99,NULL,DarkHeavenLegends
2439,Urji| Arab Pirate,4.99,NULL,DarkHeavenLegends
2440,Quinn Rowan,4.99,NULL,DarkHeavenLegends
2441,Sir Roland| The Grey,4.99,NULL,DarkHeavenLegends
2442,Aeowyn Sliverwood,4.99,NULL,DarkHeavenLegends
2443,S'Kara| Female Skoli,4.99,NULL,DarkHeavenLegends
2444,Demon Gharun,10.99,NULL,DarkHeavenLegends
2445,Fairies,5.99,NULL,DarkHeavenLegends
2446,Sir Justin The Green,4.99,NULL,DarkHeavenLegends
2447,Sallah| Arabian Hero,4.99,NULL,DarkHeavenLegends
2448,Dancing Girls,7.99,NULL,DarkHeavenLegends
2449,Callus Darklore,6.99,NULL,DarkHeavenLegends
2450,Ghouls and Ghast,11.49,NULL,DarkHeavenLegends
2451,Shawna Wolfsister,6.99,NULL,DarkHeavenLegends
2452,Amber Dracomancer,9.99,NULL,DarkHeavenLegends
2453,Guardian Dragon,29.99,NULL,DarkHeavenLegends
2454,Tonga| Gorilla-Man,8.99,NULL,DarkHeavenLegends
2455,Weapons Pack IV,6.99,NULL,DarkHeavenLegends
2456,Anti-Paladin,4.99,NULL,DarkHeavenLegends
2457,Amber Dragon,27.99,NULL,DarkHeavenLegends
2458,Liriel Silverlocks|,4.99,NULL,DarkHeavenLegends
2459,Ava| Female Templar,4.99,NULL,DarkHeavenLegends
2460,Vernicia,4.99,NULL,DarkHeavenLegends
2461,Cobart| Male Mage,4.99,NULL,DarkHeavenLegends
2462,Isabella,4.99,NULL,DarkHeavenLegends
2463,Boris the Black,5.99,NULL,DarkHeavenLegends
2464,Black Legionnaire,4.99,NULL,DarkHeavenLegends
2465,Black Legionnaire,4.99,NULL,DarkHeavenLegends
2466,Carnivorous Ape,7.99,NULL,DarkHeavenLegends
2467,Gnoll Marauders,12.99,NULL,DarkHeavenLegends
2468,The Unholy Warrior,4.99,NULL,DarkHeavenLegends
2469,Bugbear Warriors,10.99,NULL,DarkHeavenLegends
2470,Kobold Raiders,9.99,NULL,DarkHeavenLegends
2471,Felix Einen,4.99,NULL,DarkHeavenLegends
2472,Thain Grimthorn,4.99,NULL,DarkHeavenLegends
2473,Aramil,5.99,NULL,DarkHeavenLegends
2474,Boren Backslap,5.99,NULL,DarkHeavenLegends
2475,Christina the Devout,4.99,NULL,DarkHeavenLegends
2476,Lorna The Huntress,4.99,NULL,DarkHeavenLegends
2477,Sir William Peacemaker,4.99,NULL,DarkHeavenLegends
2478,Gregor The Wizard,5.99,NULL,DarkHeavenLegends
2479,Ettin,12.99,NULL,DarkHeavenLegends
2480,Sabertooth Tiger,7.49,NULL,DarkHeavenLegends
2481,Goblin War Band,10.49,NULL,DarkHeavenLegends
2482,Franc Jeaunoir,7.79,NULL,DarkHeavenLegends
2483,Mangu Timur,5.49,NULL,DarkHeavenLegends
2484,Mummy Lord Of Hakir,4.99,NULL,DarkHeavenLegends
2485,Egyptian Sorceress,4.99,NULL,DarkHeavenLegends
2486,Ogre Mage,10.99,NULL,DarkHeavenLegends
2487,Giant Foo Dog,9.99,NULL,DarkHeavenLegends
2488,Cave Troll Champion,7.99,NULL,DarkHeavenLegends
2489,Black Legionnaire,5.49,NULL,DarkHeavenLegends
2490,Black Legionnaire,4.99,NULL,DarkHeavenLegends
2491,Lucius Panderwagon,4.99,NULL,DarkHeavenLegends
2492,Scarab Beetle Swarm (2),4.99,NULL,DarkHeavenLegends
2493,Lathara the Sorceress,4.99,NULL,DarkHeavenLegends
2494,Sir Aidin| Ivy Crown,5.99,NULL,DarkHeavenLegends
2495,Sir Malbeth Blackhawk,4.99,NULL,DarkHeavenLegends
2496,Swamp Shambler,5.99,NULL,DarkHeavenLegends
2497,Jasmine Silverveil,4.99,NULL,DarkHeavenLegends
2498,Snakemen,8.99,NULL,DarkHeavenLegends
2499,Tomb Wraith,6.99,NULL,DarkHeavenLegends
2500,Fergus the Weaver,4.99,NULL,DarkHeavenLegends
2501,Mirari the Seductress,3.99,NULL,DarkHeavenLegends
2502,Nagrash| Orc Chieftan,5.99,NULL,DarkHeavenLegends
2503,Norrin Silverbeard,4.99,NULL,DarkHeavenLegends
2504,Bria| Dark Necromancer,4.99,NULL,DarkHeavenLegends
2505,Hiroku of Okura,4.99,NULL,DarkHeavenLegends
2506,Rath Nashanneth| Dark Elf,4.99,NULL,DarkHeavenLegends
2507,Khalith| Mummy King,4.99,NULL,DarkHeavenLegends
2508,Rudiger Pirate Lord,4.99,NULL,DarkHeavenLegends
2509,Mother Superior,4.99,NULL,DarkHeavenLegends
2510,Balto Burrowell| Gnome,4.49,1/1/2006,DarkHeavenLegends
2511,Midori| Female Monk,4.99,NULL,DarkHeavenLegends
2512,Tsuko| Male Monk,4.99,NULL,DarkHeavenLegends
2513,Templar Knight,4.99,NULL,DarkHeavenLegends
2514,Kang| Half Orc,4.99,NULL,DarkHeavenLegends
2515,Krunkh| Bugbear Chief,5.99,NULL,DarkHeavenLegends
2516,Tortoise Dragon,24.99,NULL,DarkHeavenLegends
2517,Hooked Terror,7.99,NULL,DarkHeavenLegends
2518,Deenah| Female Barb,4.99,NULL,DarkHeavenLegends
2519,Kneeling Assassin,5.99,NULL,DarkHeavenLegends
2520,Troll Matron,6.99,NULL,DarkHeavenLegends
2521,Cavern Worm,16.99,NULL,DarkHeavenLegends
2522,Hell Hounds (2),12.99,NULL,DarkHeavenLegends
2523,Wererat,4.99,NULL,DarkHeavenLegends
2524,Female Dark Elf Cleric,4.99,NULL,DarkHeavenLegends
2525,Murkillor| Wraith King,6.99,NULL,DarkHeavenLegends
2526,Owl Bear,8.99,NULL,DarkHeavenLegends
2527,Dire Boar,6.99,NULL,DarkHeavenLegends
2528,Kara| Female Archer,4.99,NULL,DarkHeavenLegends
2529,Brand| Male Barbarian,4.99,NULL,DarkHeavenLegends
2530,Angel of Death,9.99,NULL,DarkHeavenLegends
2531,Dobbin| Halfling,4.99,NULL,DarkHeavenLegends
2532,Vulture Demon,14.49,NULL,DarkHeavenLegends
2533,Toshiro Male Ronin,4.99,NULL,DarkHeavenLegends
2534,Kiri| Female Ninja,4.99,NULL,DarkHeavenLegends
2535,Nicole of the Blade,4.99,NULL,DarkHeavenLegends
2536,King Donegal Breonne,4.99,NULL,DarkHeavenLegends
2537,Orankar| Ogre Boss,11.49,NULL,DarkHeavenLegends
2538,Lesser Elementals,11.99,NULL,DarkHeavenLegends
2539,Silver Dragon,28.99,NULL,DarkHeavenLegends
2540,Magic Treasures,7.49,NULL,DarkHeavenLegends
2541,Darbin the Deadly,4.99,NULL,DarkHeavenLegends
2542,Bulgoth| Troll King,9.99,NULL,DarkHeavenLegends
2543,Elladan| Elf,4.99,NULL,DarkHeavenLegends
2544,Barrow Rats,8.99,NULL,DarkHeavenLegends
2545,Fitch|  Halfling,5.99,NULL,DarkHeavenLegends
2546,Death Shroud,6.49,NULL,DarkHeavenLegends
2547,Logar the Executioner,6.99,NULL,DarkHeavenLegends
2548,Merchant & Henchmen,11.99,NULL,DarkHeavenLegends
2549,Narthalyssk| Dragon,29.99,NULL,DarkHeavenLegends
2550,Orc War Party,14.49,NULL,DarkHeavenLegends
2551,Monique Denoir,5.49,NULL,DarkHeavenLegends
2552,Elisha Lights Edge,4.99,NULL,DarkHeavenLegends
2553,Sorceress & Servant,8.99,NULL,DarkHeavenLegends
2554,Magic Treasure II,11.49,NULL,DarkHeavenLegends
2555,Dirk|  Male Rogue,4.99,NULL,DarkHeavenLegends
2556,Erik Redbeard| Viking,4.99,NULL,DarkHeavenLegends
2557,Olorin| Male Druid,4.99,NULL,DarkHeavenLegends
2558,Anduriel| Elf Warrior,4.99,NULL,DarkHeavenLegends
2559,Dwarven Brewmeister,13.99,NULL,DarkHeavenLegends
2560,Strohm| Earth Sorcerer,5.49,NULL,DarkHeavenLegends
2561,Vaaron|  Fire Sorcerer,5.49,NULL,DarkHeavenLegends
2562,Gossamer Air Sorceress,6.49,NULL,DarkHeavenLegends
2563,Arilyn Water Sorceress,4.99,NULL,DarkHeavenLegends
2564,Giant Scarab Beetle,8.99,NULL,DarkHeavenLegends
2565,Cardolan| Ranger,6.49,3/1/2002,DarkHeavenLegends
2566,Fiona| Female Druid,4.99,3/1/2002,DarkHeavenLegends
2567,Basilisk,8.99,3/1/2002,DarkHeavenLegends
2568,D'Khul| Bathalian,7.99,3/1/2002,DarkHeavenLegends
2569,Vlad Evil Cleric,6.99,3/1/2002,DarkHeavenLegends
2570,Karoak| Toad Demon,6.99,3/1/2002,DarkHeavenLegends
2571,Telemnar| Elf Warrior,6.99,3/1/2002,DarkHeavenLegends
2572,Overladen Henchman,6.99,3/1/2002,DarkHeavenLegends
2573,Yvonne| Warmaiden,6.99,3/1/2002,DarkHeavenLegends
2574,Female Dark Elf,6.99,3/1/2002,DarkHeavenLegends
2575,Cleo| Weretigress,6.99,4/1/2002,DarkHeavenLegends
2576,Nagel the Hammer,6.99,4/1/2002,DarkHeavenLegends
2577,Dark Elf Queen/Throne,5.99,4/1/2002,DarkHeavenLegends
2578,Darius the Blue|Wizard,4.99,4/1/2002,DarkHeavenLegends
2579,Blorg| Hill Giant,24.99,4/1/2002,DarkHeavenLegends
2580,Altar of Evil w/Victim,13.99,4/1/2002,DarkHeavenLegends
2581,King of the High Elves,4.99,4/1/2002,DarkHeavenLegends
2582,Queen of  High Elves,6.49,4/1/2002,DarkHeavenLegends
2583,Townsfolk I,14.49,4/1/2002,DarkHeavenLegends
