02855,Black Orcs,10.99,08/28/04,DarkHeavenLegends
02856,Usher| Vampire w/ Vic.,4.99,08/28/04,DarkHeavenLegends
02857,Gavin| Warrior Thief,4.99,08/28/04,DarkHeavenLegends
02858,Adara| Succubus,4.99,08/28/04,DarkHeavenLegends
02859,Melisande Wavecutter,4.99,08/28/04,DarkHeavenLegends
02860,Harald| Fighter,4.99,08/28/04,DarkHeavenLegends
02861,Abram Duskwalker,4.99,09/28/04,DarkHeavenLegends
02862,Nimrah| Blackguard,4.99,09/28/04,DarkHeavenLegends
02863,Female Werewolf,4.99,09/28/04,DarkHeavenLegends
02864,Shadow Dragon,29.99,09/28/04,DarkHeavenLegends
02865,Flesh Golem,5.99,09/28/04,DarkHeavenLegends
02866,Ivan| Vampire Wizard,7.99,09/28/04,DarkHeavenLegends
02867,Matthias the Twisted,4.99,09/28/04,DarkHeavenLegends
02868,Eldritch Demon,22.99,09/28/04,DarkHeavenLegends
02869,Elise| The Witch,5.99,09/28/04,DarkHeavenLegends
02870,Familiar Pack VI,8.99,09/28/04,DarkHeavenLegends
02871,Wererats (2),6.99,10/25/04,DarkHeavenLegends
02872,Male Werewolf,7.99,10/25/04,DarkHeavenLegends
02873,Arran Rabin,5.49,10/28/04,DarkHeavenLegends
02874,Talbot| Thief,5.49,10/25/04,DarkHeavenLegends
02875,Telmoraine| Elf,5.49,10/28/04,DarkHeavenLegends
02876,Goblin Leader & Shaman,6.99,10/25/04,DarkHeavenLegends
02877,Mountain Troll,22.49,10/25/04,DarkHeavenLegends
02878,Dire Bear,15.99,10/25/04,DarkHeavenLegends
02879,Vidor the Northman,5.49,10/25/04,DarkHeavenLegends
02880,Lion Man,5.99,10/25/04,DarkHeavenLegends
02881,Dara| Psionic Warrior,5.99,12/23/04,DarkHeavenLegends
02882,Torie Doman| Dark Elf,4.99,11/29/04,DarkHeavenLegends
02883,Sir Kimball| Crusader,5.49,11/29/04,DarkHeavenLegends
02884,Lord Jester| Mercenary,4.99,11/29/04,DarkHeavenLegends
02885,Khalith| Mummy Lord,4.99,11/29/04,DarkHeavenLegends
02886,Dark Creeper,4.99,11/29/04,DarkHeavenLegends
02887,Evil Toys,8.99,11/29/04,DarkHeavenLegends
02888,Trathus Varr| Wizard,9.99,12/23/04,DarkHeavenLegends
02889,Dire Rats,6.99,11/29/04,DarkHeavenLegends
02890,Wereshark,14.99,11/29/04,DarkHeavenLegends
02891,The Gor-Gor,12.99,NULL,DarkHeavenLegends
02892,Arethusa| Nereid,4.99,NULL,DarkHeavenLegends
02893,Cazalet| Plague Priest,4.99,NULL,DarkHeavenLegends
02894,Nerea| Anti Paladin,4.99,NULL,DarkHeavenLegends
02895,Agramon| Pit Fiend,33.49,NULL,DarkHeavenLegends
02896,Aserlis| Liche King,5.99,NULL,DarkHeavenLegends
02897,Hellhounds (2),9.99,NULL,DarkHeavenLegends
02898,Kanaag Half Orc,5.99,NULL,DarkHeavenLegends
02899,Death Knight,5.99,NULL,DarkHeavenLegends
02900,Beastmen of the Wyld,15.99,NULL,DarkHeavenLegends
02901,Turanil| Elf Paladin,5.99,01/27/05,DarkHeavenLegends
02902,Slithe Queen,7.99,01/27/05,DarkHeavenLegends
02903,Valeska| Female Anti-Paladin,4.99,01/27/05,DarkHeavenLegends
02904,Witch Coven,16.49,01/27/05,DarkHeavenLegends
02905,Arthur Wanderhat| Wizard,4.99,01/27/05,DarkHeavenLegends
02906,Praying Paladin,4.99,01/27/05,DarkHeavenLegends
02907,Quint| Warrior,6.99,01/27/05,DarkHeavenLegends
02908,Undead Ooze,12.99,01/27/05,DarkHeavenLegends
02909,Nienna| Elf Ranger,7.99,01/27/05,DarkHeavenLegends
02910,Cheetah Girl,4.99,01/27/05,DarkHeavenLegends
02911,Colossal Skeleton,33.49,01/27/05,DarkHeavenLegends
02912,Molemen (3),9.99,03/04/05,DarkHeavenLegends
02913,Torm Goldentome,5.49,03/04/05,DarkHeavenLegends
02914,Blue Orchid| Assassin,5.99,03/04/05,DarkHeavenLegends
02915,Vulthus Oathcroak,6.49,03/14/05,DarkHeavenLegends
02916,Ansel| Paladin,6.99,03/04/05,DarkHeavenLegends
02917,Birdman,5.49,03/14/05,DarkHeavenLegends
02918,Mason Thornwarden,9.99,03/14/05,DarkHeavenLegends
02919,Burrowing Horror,19.99,03/14/05,DarkHeavenLegends
02920,Belial| Devil,9.99,03/14/05,DarkHeavenLegends
02921,Leprechauns (3),8.49,03/04/05,DarkHeavenLegends
02922,Henrik| Evil Warrior,5.99,03/31/05,DarkHeavenLegends
02923,Princess of Hell,12.49,04/29/05,DarkHeavenLegends
02924,Bertok| Barbarian,7.99,03/31/05,DarkHeavenLegends
02925,Thora| Necromancer,5.99,04/29/05,DarkHeavenLegends
02926,Gungor| Half-Orc Monk,6.99,03/31/05,DarkHeavenLegends
02927,Hassan| Genie,8.99,03/31/05,DarkHeavenLegends
02928,Sobek Statue,8.99,03/31/05,DarkHeavenLegends
02929,Zalonix The Dragon,19.99,04/29/05,DarkHeavenLegends
02930,Isedil| Elf Sorceress,4.99,04/29/05,DarkHeavenLegends
02931,Lars Ragnarson| Viking,6.99,04/29/05,DarkHeavenLegends
02932,Goblin Barbarian,4.99,05/18/05,DarkHeavenLegends
02933,Talanka| Ogre Shaman,13.99,04/29/05,DarkHeavenLegends
02934,Wood Elf King,8.99,04/29/05,DarkHeavenLegends
02935,Snakeman Champion,15.49,05/18/05,DarkHeavenLegends
02936,Daegal| The Wizard,5.99,05/18/05,DarkHeavenLegends
02937,Cirdan|High Elf Wizard,5.49,05/18/05,DarkHeavenLegends
02938,Boris| Evil Fighter,6.99,05/18/05,DarkHeavenLegends
02939,Viking Girl,6.99,NULL,DarkHeavenLegends
02940,Neanderthal Champion,6.99,05/18/05,DarkHeavenLegends
02941,Ghouls and Ghast (3),9.99,05/18/05,DarkHeavenLegends
02942,Gullivar| Gnome Barbarian,4.99,NULL,DarkHeavenLegends
02943,Festering Spirit,5.49,NULL,DarkHeavenLegends
02944,Derro Captain & Sorcerer,7.99,07/26/05,DarkHeavenLegends
02945,Derro Warriors (3),9.99,NULL,DarkHeavenLegends
02946,Neroli| Female Half Orc,4.99,NULL,DarkHeavenLegends
02947,Ambrose| Young Wizard,5.49,NULL,DarkHeavenLegends
02948,Familiar Pack VII,13.99,NULL,DarkHeavenLegends
02949,Lazarus Ashwinter| Cleric,4.99,NULL,DarkHeavenLegends
02950,Townsfolk VII Clergy (3),15.99,NULL,DarkHeavenLegends
02951,Alicorn,19.99,NULL,DarkHeavenLegends
02952,Baeldrinahr| Rogue Fighter,4.99,NULL,DarkHeavenLegends
02953,Cyclops,5.99,NULL,DarkHeavenLegends
02954,Crystal Golem,10.99,NULL,DarkHeavenLegends
02955,Krokuta| Gnoll Cleric,7.99,NULL,DarkHeavenLegends
02956,Cyndria Stormcaller,4.99,NULL,DarkHeavenLegends
02957,Darkrasp| Death Priest,8.99,NULL,DarkHeavenLegends
02958,Beldan| Ranger,4.99,NULL,DarkHeavenLegends
02959,Marius Burrowell| Gnome Thief,3.99,NULL,DarkHeavenLegends
02960,Vardus the Interred,6.99,NULL,DarkHeavenLegends
02961,Angel of Shadow,7.99,01/01/10,DarkHeavenLegends
02962,Killian| Bounty Hunter,4.99,NULL,DarkHeavenLegends
02963,Adventuring Accessories II,10.99,NULL,DarkHeavenLegends
02964,Cretus| Minotaur,16.99,NULL,DarkHeavenLegends
02965,Bakarathi Hunter,11.99,09/01/05,DarkHeavenLegends
02966,Gorevane| Half Ogre Fighter,8.99,NULL,DarkHeavenLegends
02967,Alastriel| Elf Sorceress,5.99,NULL,DarkHeavenLegends
02968,Phantom,6.99,08/31/05,DarkHeavenLegends
02969,Familiar Pack VIII,7.99,09/01/05,DarkHeavenLegends
02970,Rasia| Bladedancer,5.99,09/01/05,DarkHeavenLegends
02971,Asgeir Redbeard,4.99,09/01/05,DarkHeavenLegends
02972,Ishara Snowfinch| Druid,5.99,09/01/05,DarkHeavenLegends
02973,Cullen and Ash| Ranger & Wolf,9.99,09/01/05,DarkHeavenLegends
02974,Elquin| High Elf Adventurer,7.49,09/01/05,DarkHeavenLegends
02975,Verana| Female Bard,4.99,09/01/05,DarkHeavenLegends
02976,Astral Mauler,6.49,07/18/11,DarkHeavenLegends
02977,Gogglers(3),15.49,09/08/05,DarkHeavenLegends
02978,Magda Mintsilver| Female Dwarf,4.99,09/08/05,DarkHeavenLegends
02979,Aisha| Female Warrior,4.99,09/08/05,DarkHeavenLegends
02980,Quosk Ravensire| Half-Orc Druid,4.99,09/08/05,DarkHeavenLegends
02981,Lonnia| Female Duelist,5.99,09/07/05,DarkHeavenLegends
02982,Casiatta| Anti-Paladin,5.99,09/29/05,DarkHeavenLegends
02983,Familiar Pack IX (6),7.99,09/30/05,DarkHeavenLegends
02984,Undead Constructs (2),6.99,09/30/05,DarkHeavenLegends
02985,Gabriel Darkblood,7.49,10/24/05,DarkHeavenLegends
02986,Eldessa|  Necromancer,5.99,09/30/05,DarkHeavenLegends
02987,Maugramak| Ghast Lord,5.49,09/30/05,DarkHeavenLegends
02988,Duergar Cleric and Golem,6.99,10/24/05,DarkHeavenLegends
02989,Duergar Sergeant and Grunts (3),11.49,10/24/05,DarkHeavenLegends
02990,Crypt of the Vampiress,22.99,10/24/05,DarkHeavenLegends
02991,Ghost King,7.99,09/30/05,DarkHeavenLegends
02992,Jack O'Lanterns & Pumpkins,12.99,10/24/05,DarkHeavenLegends
02993,Devin Dunhaus| Mercenary,4.99,11/07/05,DarkHeavenLegends
02994,Noreth Skyblade| Elf,4.99,11/07/05,DarkHeavenLegends
02995,Arrodis Baletide| Blackguard,5.99,11/07/05,DarkHeavenLegends
02996,Carnosaurus,15.49,11/07/05,DarkHeavenLegends
02997,Serris| Female Fighter-Thief,4.99,11/07/05,DarkHeavenLegends
02998,Dorian Starbow| Elf Hero,6.99,11/21/05,DarkHeavenLegends
02999,Sister Kendra| Cleric,5.49,11/21/05,DarkHeavenLegends
03000,Kyra & Lavarath,44.99,12/30/05,DarkHeavenLegends
03001,Phoenix,14.99,11/20/05,DarkHeavenLegends
03002,Gar Ironhorn,4.99,11/20/05,DarkHeavenLegends
03003,Kurz| Orc Fighter,6.99,12/29/05,DarkHeavenLegends
03004,Dorva| Female Dark Elf,6.49,12/11/05,DarkHeavenLegends
03005,Cavern Dragon,39.99,12/12/05,DarkHeavenLegends
03006,Jana Blackfire| Female Warrior,6.99,12/29/05,DarkHeavenLegends
03007,Egyptian Cat Statue,4.99,12/12/05,DarkHeavenLegends
03008,Egyptian Jackal Statue,4.99,12/11/05,DarkHeavenLegends
03009,Purple Worm,27.49,12/30/05,DarkHeavenLegends
03010,Silas| Male Cleric,5.49,12/12/05,DarkHeavenLegends
03011,Alfonso| Musketeer,4.99,12/29/05,DarkHeavenLegends
03012,Olivia Musketeer,4.99,12/29/05,DarkHeavenLegends
03013,Yera| Water Buffalo Minotaur,13.99,12/29/05,DarkHeavenLegends
03014,Nightstalker Assasin,5.99,12/12/05,DarkHeavenLegends
03015,Maeral| Female Elf,4.99,01/16/06,DarkHeavenLegends
03016,Toreth| Male Dark Elf,5.99,01/16/06,DarkHeavenLegends
03017,Charnel Grub,8.99,01/17/06,DarkHeavenLegends
03018,Hadrian| Mercenary Sergeant,6.99,01/17/06,DarkHeavenLegends
03019,Lathula| Female Barbarian,4.99,01/17/06,DarkHeavenLegends
03020,Barak| Rhino Man,12.99,01/24/06,DarkHeavenLegends
03021,Velociraptors (2),11.49,01/25/06,DarkHeavenLegends
03022,Half Dragon [Bronze],4.99,01/25/06,DarkHeavenLegends
03023,Worm Corpse,6.99,01/25/06,DarkHeavenLegends
03024,Kobold Leader and Sorcerer,7.49,01/24/06,DarkHeavenLegends
03025,Pharess| Fire Sorceress,6.99,02/06/06,DarkHeavenLegends
03026,Dub Bullock| Rogue,6.99,02/07/06,DarkHeavenLegends
03027,Spectre,4.99,02/06/06,DarkHeavenLegends
03028,Tristan the Loremistress,5.99,02/07/06,DarkHeavenLegends
03029,Sasquatch,8.99,02/06/06,DarkHeavenLegends
03030,Toadman,4.99,02/26/06,DarkHeavenLegends
03031,Collette of the Blade,4.99,02/26/06,DarkHeavenLegends
03032,Musical Instruments (12),6.99,04/09/06,DarkHeavenLegends
03033,Cenwyll Daledancer| Elf,4.99,02/27/06,DarkHeavenLegends
03034,Ava| Female Wizard,4.99,02/26/06,DarkHeavenLegends
03035,Hagar| Dwarven Hero,4.99,03/12/06,DarkHeavenLegends
03036,Dantrag| Northern Adventurer,6.99,03/12/06,DarkHeavenLegends
03037,Mantis Demon,7.99,03/12/06,DarkHeavenLegends
03038,Oksana| Viking Maiden,4.99,03/12/06,DarkHeavenLegends
03039,Kain Swiftblade,8.99,03/12/06,DarkHeavenLegends
03040,Hobgoblins (3),18.99,04/09/06,DarkHeavenLegends
03041,Mushroom King,9.99,03/13/06,DarkHeavenLegends
03042,Morrdha| Vampire Noble,5.99,03/26/06,DarkHeavenLegends
03043,Surkar| Orc Shaman,5.99,03/27/06,DarkHeavenLegends
03044,Burl Oakfist| Dwarf Monk,4.99,03/27/06,DarkHeavenLegends
03045,Juron| Mystic Knight,7.99,03/26/06,DarkHeavenLegends
03046,Aaron the Conjuror,7.99,03/26/06,DarkHeavenLegends
03047,Torin| Male Thief,6.99,04/17/06,DarkHeavenLegends
03048,Sir William| Peace Maker,6.99,04/16/06,DarkHeavenLegends
03049,Huge Spider,17.99,04/16/06,DarkHeavenLegends
03050,Thelfoea| Medusa,3.99,04/16/06,DarkHeavenLegends
03051,Orin Ramheim| Dwarf Warrior,6.49,04/16/06,DarkHeavenLegends
03052,Kabaka Kwana| Ape Lord,44.49,04/24/06,DarkHeavenLegends
03053,Ibycus| Satyr,5.99,04/24/06,DarkHeavenLegends
03054,Therese| Female Thief,4.99,04/24/06,DarkHeavenLegends
03055,Giant Spiders(2),10.99,04/24/06,DarkHeavenLegends
03056,Tyshall| Lamia Priestess,5.99,04/23/06,DarkHeavenLegends
03057,Tulach| Male Gladiator,4.99,05/14/06,DarkHeavenLegends
03058,Mika| Female Samurai,6.99,05/15/06,DarkHeavenLegends
03059,The Black Prince,4.99,05/21/06,DarkHeavenLegends
03060,Kierra Darkdreamer,4.99,05/14/06,DarkHeavenLegends
03061,Anushka| Female Fighter,4.99,05/15/06,DarkHeavenLegends
03062,Darnath| Male Elf Thief,7.49,05/15/06,DarkHeavenLegends
03063,Gargoyle,17.99,05/21/06,DarkHeavenLegends
03064,Kobolds (4),7.99,05/21/06,DarkHeavenLegends
03065,Kellen| Nobleman Adventurer,4.99,05/22/06,DarkHeavenLegends
03066,Avatar of Aurellius,22.49,05/21/06,DarkHeavenLegends
03067,Althea| Female Gladiator,4.99,06/26/06,DarkHeavenLegends
03068,Maran the Druid,4.99,07/10/06,DarkHeavenLegends
03069,Hooked Hulk,8.99,06/26/06,DarkHeavenLegends
03070,Mag Blackscar| 1/2 Orc,5.99,06/26/06,DarkHeavenLegends
03071,Hellakin Goregutter| Halfling Thief,4.49,06/26/06,DarkHeavenLegends
03072,Aviriel Tellerion| Elf Paladin,5.99,06/25/06,DarkHeavenLegends
03073,Sarah the Seeress,4.99,07/09/06,DarkHeavenLegends
03074,Engel| Crossbowman,4.99,06/25/06,DarkHeavenLegends
03075,Sorceress on Flying Carpet,9.99,07/09/06,DarkHeavenLegends
03076,Weapons Pack V - Spiked Chains,9.99,01/01/07,DarkHeavenLegends
03077,Goblins II (4),11.99,07/09/06,DarkHeavenLegends
03078,Pearl the Mermaid,5.99,07/09/06,DarkHeavenLegends
03079,Nyree| Female Pit Fighter,4.99,07/24/06,DarkHeavenLegends
03080,Anwyn| Female Bard,4.99,07/24/06,DarkHeavenLegends
03081,Edo| Male Ninja,4.99,08/07/06,DarkHeavenLegends
03082,Ingrid| Female Gnome,4.99,07/23/06,DarkHeavenLegends
03083,Requius| Death Warden,9.99,07/23/06,DarkHeavenLegends
03084,Virina| Female Demon,7.49,07/23/06,DarkHeavenLegends
03085,Labith| Female Spider Demon,17.99,07/23/06,DarkHeavenLegends
03086,Nephal Shadow Prince Demon,8.99,08/06/06,DarkHeavenLegends
03087,Battle Troll,19.99,07/23/06,DarkHeavenLegends
03088,Bagheera| Demonic Ape,9.99,07/24/06,DarkHeavenLegends
03089,Egyptian Statue Horus,9.99,07/23/06,DarkHeavenLegends
03090,Ilkhan the Bloody,6.99,07/23/06,DarkHeavenLegends
03091,Logos| Savage Warrior,4.99,08/21/06,DarkHeavenLegends
03092,Axebeak| Prehistoric Bird,6.99,08/21/06,DarkHeavenLegends
03093,Sharyn| Female Wizard,7.49,08/21/06,DarkHeavenLegends
03094,Maralise Moonscythe| Druid,5.99,09/03/06,DarkHeavenLegends
03095,Damar| Adventuring Mage,6.29,10/02/06,DarkHeavenLegends
03096,Barros & Tempest| Paladin on Pegasus,39.99,10/29/06,DarkHeavenLegends
03097,Blacksilk| Male Thief,5.99,08/21/06,DarkHeavenLegends
03098,Astrid| Female Chronicler,4.99,08/21/06,DarkHeavenLegends
03099,Klaus Copperthumb| Dwarf Thief,5.99,08/21/06,DarkHeavenLegends
03100,Thanis the Bonecaller,7.99,08/20/06,DarkHeavenLegends
03101,Gronk Spliteyte| Bugbear Hero,8.99,08/21/06,DarkHeavenLegends
03102,Ariel| Dryad,3.99,08/21/06,DarkHeavenLegends
03103,Nilnh| Female Elf Warrior,4.99,09/11/06,DarkHeavenLegends
03104,Urian| DYOM Winner,6.99,10/02/06,DarkHeavenLegends
03105,Scorpion Man,19.99,09/11/06,DarkHeavenLegends
03106,Alidee| Bandit,4.99,10/16/06,DarkHeavenLegends
03107,Fynch Brassfrog| Gnome Bard,5.99,10/02/06,DarkHeavenLegends
03108,Azrin| Female Dwarf Barbarian,4.99,09/11/06,DarkHeavenLegends
03109,Kouraneth| Evil Knight,5.49,10/02/06,DarkHeavenLegends
03110,Nathrae| Dark Elf Cleric,8.99,09/11/06,DarkHeavenLegends
03111,Small Egyptian Treasure,6.49,09/11/06,DarkHeavenLegends
03112,Large Egyptian Treasure,12.99,09/11/06,DarkHeavenLegends
03113,Conwyn| Male Barbarian,4.99,09/11/06,DarkHeavenLegends
03114,Deva| Angel,17.99,10/16/06,DarkHeavenLegends
03115,Black Legionnaire,6.99,10/30/06,DarkHeavenLegends
03116,Black Legionnaire w/ Crossbow,4.99,10/30/06,DarkHeavenLegends
03117,Black Legionnaire Captian,6.99,10/30/06,DarkHeavenLegends
03118,Dungeon Loot (2),7.99,10/16/06,DarkHeavenLegends
03119,Rafael| Vampire Noble,5.99,10/30/06,DarkHeavenLegends
03120,Thigra Angel Archer,8.99,10/16/06,DarkHeavenLegends
03121,Abyst| Demon Lord,38.49,11/27/06,DarkHeavenLegends
03122,Tombstone (6),9.99,10/16/06,DarkHeavenLegends
03123,Townsfolk VIIIVillage Mob (3),12.49,11/13/06,DarkHeavenLegends
03124,Storm Steed,14.49,11/27/06,DarkHeavenLegends
03125,Bailey Silverbell| Dwarf,4.99,10/16/06,DarkHeavenLegends
03126,Ghoul Queen & Servants,14.49,10/30/06,DarkHeavenLegends
03127,Fallen Elves (2),7.99,11/13/06,DarkHeavenLegends
03128,Sela Windsprite| Elf Pirate,4.99,11/13/06,DarkHeavenLegends
03129,Ashlyn| Female Ranger,5.99,11/27/06,DarkHeavenLegends
03130,Isabella Florentina,4.99,11/13/06,DarkHeavenLegends
03131,Eric Swiftblade| Swashbuckler,4.99,11/13/06,DarkHeavenLegends
03132,Loftis| Male Angel,8.99,11/13/06,DarkHeavenLegends
03133,Scarlet Lotus| Female Monk,4.99,11/13/06,DarkHeavenLegends
03134,Crimson Fist| Male Monk,4.99,11/13/06,DarkHeavenLegends
03135,B'thuhl|  Bathalian Pirate,6.99,11/13/06,DarkHeavenLegends
03136,Druss Darkblighter| DYOM Winner,4.99,11/27/06,DarkHeavenLegends
03137,Nor'Okk| Ettin,17.99,11/27/06,DarkHeavenLegends
03138,Necromancer with Tome,7.99,11/13/06,DarkHeavenLegends
03139,Shaelin| Female Bard,4.99,12/11/06,DarkHeavenLegends
03140,Ollamiel| Male Sea Elf,4.99,01/02/07,DarkHeavenLegends
03141,Sushanthe| Female Sea Elf,4.99,01/02/07,DarkHeavenLegends
03142,Zizzix| Mantis Warrior,4.99,12/11/06,DarkHeavenLegends
03143,Ithuriel| Female Angel,8.99,12/11/06,DarkHeavenLegends
03144,Captain Wilmont Silver,5.49,12/11/06,DarkHeavenLegends
03145,Malapango Savages (3),12.99,12/11/06,DarkHeavenLegends
03146,Frog Men (2),9.99,01/01/07,DarkHeavenLegends
03147,Thunderworm,19.99,12/11/06,DarkHeavenLegends
03148,Jerach| Undead Hunter,7.99,12/11/06,DarkHeavenLegends
03149,Justine| Undead Hunter,5.99,12/11/06,DarkHeavenLegends
03150,Siobhana| Vampire Noble,9.99,01/02/07,DarkHeavenLegends
03151,Achiah| Male Angel,9.99,01/15/07,DarkHeavenLegends
03152,Peg Leg Pete| Pirate Cook,4.99,01/15/07,DarkHeavenLegends
03153,Bongani| Savage King,19.99,01/15/07,DarkHeavenLegends
03154,Lorelei| Dryad,4.99,01/15/07,DarkHeavenLegends
03155,Vandora Waverunner| Pirate,4.99,01/15/07,DarkHeavenLegends
03156,Turuk Stronghull| Minotaur,22.49,01/15/07,DarkHeavenLegends
03157,Garwin Greywand| Wizard,5.99,01/31/07,DarkHeavenLegends
03158,Thurion| Blackguard,9.99,02/12/07,DarkHeavenLegends
03159,Aeslin| 1/2 Elf Wizardess,8.99,01/31/07,DarkHeavenLegends
03160,Krass Omenthrall,8.99,01/31/07,DarkHeavenLegends
03161,Slithe Raiders (2),9.99,02/12/07,DarkHeavenLegends
03162,Kagunk| Ogre Boss,19.99,02/12/07,DarkHeavenLegends
03163,Jophiel| Male Angel,9.99,02/12/07,DarkHeavenLegends
03164,Captain Hook,4.99,02/12/07,DarkHeavenLegends
03165,Townsfolk IX Town Guard,11.49,02/26/07,DarkHeavenLegends
03166,Alistrilee| Elf Archer,6.49,02/26/07,DarkHeavenLegends
03167,Kazael| Demon,8.99,02/26/07,DarkHeavenLegends
03168,Vanja| Fire Giant Queen,22.49,02/26/07,DarkHeavenLegends
03169,Peruhain| Elven Monk,4.99,02/26/07,DarkHeavenLegends
03170,Lurien| Ghost,5.99,02/26/07,DarkHeavenLegends
03171,Sir Thomas| Adventuring Knight,6.49,03/12/07,DarkHeavenLegends
03172,Hippocampus,22.49,03/12/07,DarkHeavenLegends
03173,Lirris| Demon,5.99,03/12/07,DarkHeavenLegends
03174,Mudcroak| Frogman Shaman,5.99,03/12/07,DarkHeavenLegends
03175,Gerrin Greystone| Dwarf,4.99,03/12/07,DarkHeavenLegends
03176,Blackbeard| Pirate,4.99,03/12/07,DarkHeavenLegends
03177,Beorn the Mighty,6.99,03/12/07,DarkHeavenLegends
03178,Gildwin Rosewick| Wizard,5.99,04/04/07,DarkHeavenLegends
03179,Roshtand the Green| Arch Druid,5.99,04/04/07,DarkHeavenLegends
03180,Cadirith| Colossal Demonic Spider,55.49,04/04/07,DarkHeavenLegends
03181,Angelic Wings(4),12.99,04/14/07,DarkHeavenLegends
03182,Demonic Wings(4),12.99,04/14/07,DarkHeavenLegends
03183,Gabriel Darkblood| Vampire Overlord,6.99,04/15/07,DarkHeavenLegends
03184,Vareesh| Female Demon,5.99,04/15/07,DarkHeavenLegends
03185,Bergun Sunblaze| Sun Priest,6.99,04/30/07,DarkHeavenLegends
03186,Wizard's Workshop,15.49,04/15/07,DarkHeavenLegends
03187,Kal'Valanis| Lich Queen,13.49,06/05/07,DarkHeavenLegends
03188,Gagnar Scragslayer| Half Orc Pirate,4.99,04/30/07,DarkHeavenLegends
03189,Goblin Warriors (4),9.99,04/30/07,DarkHeavenLegends
03190,Blacktongue| Gnoll Ranger,8.99,04/30/07,DarkHeavenLegends
03191,Skarne the Reaver| Anti-Paladin,7.99,06/05/07,DarkHeavenLegends
03192,Alustan Nightbreaker| Paladin,6.99,06/05/07,DarkHeavenLegends
03193,Carinth| Dark Elf Sorceress,5.99,05/14/07,DarkHeavenLegends
03194,Angel of Death,12.49,06/25/07,DarkHeavenLegends
03195,Galarian Moonstone| Elf Warrior,5.49,06/05/07,DarkHeavenLegends
03196,Petra Posiedew| Gnome Sorceress,4.99,05/14/07,DarkHeavenLegends
03197,Thelgar Halfblood| Half Orc Barbarian,7.99,05/14/07,DarkHeavenLegends
03198,Talathlan| Elf Ranger,7.99,05/14/07,DarkHeavenLegends
03199,Tolgh| Minor Demon,5.49,05/14/07,DarkHeavenLegends
03200,Benedikt Hellhorn| Evil Warrior,10.99,05/13/07,DarkHeavenLegends
03201,Damian Helthorne| Bandit,7.99,06/25/07,DarkHeavenLegends
03202,Hats and Helmets,6.99,06/24/07,DarkHeavenLegends
03203,Shaedra| Female Paladin,4.99,06/12/07,DarkHeavenLegends
03204,Battleguard Golem,7.99,06/12/07,DarkHeavenLegends
03205,Friar Stone| Traveling Monk,7.99,06/12/07,DarkHeavenLegends
03206,Janan| Female Dragon Slayer,5.49,06/25/07,DarkHeavenLegends
03207,Kalmbach| Male Dragon Slayer,5.49,06/25/07,DarkHeavenLegends
03208,Brass Bull,18.99,06/25/07,DarkHeavenLegends
03209,Skeletal Catapult,22.49,06/12/07,DarkHeavenLegends
03210,Goblin Ninja,4.99,06/25/07,DarkHeavenLegends
03211,Goblin Pirate and Powder Monkey,7.99,07/09/07,DarkHeavenLegends
03212,Iltheus| Young Mage,4.99,07/23/07,DarkHeavenLegends
03213,Ramelle| Female Thief,5.99,07/09/07,DarkHeavenLegends
03214,Bloodmane| Gnoll Champion,10.99,07/23/07,DarkHeavenLegends
03215,Jadeah| Female Half Orc,5.49,07/09/07,DarkHeavenLegends
03216,Dwarf Druid and Badger,6.99,07/09/07,DarkHeavenLegends
03217,Thandir| Elven Scout,4.99,07/09/07,DarkHeavenLegends
03218,Orc Warboss,7.99,07/09/07,DarkHeavenLegends
03219,Orc Warrior,6.99,07/23/07,DarkHeavenLegends
03220,Barrow Wardens (2),11.49,07/23/07,DarkHeavenLegends
03221,Barrow Warden Keeper,6.99,08/23/07,DarkHeavenLegends
03222,Elori Ebonscythe| Female Cleric,4.99,08/06/07,DarkHeavenLegends
03223,Gargoyle,9.99,08/06/07,DarkHeavenLegends
03224,Arven Scarhull| Pirate Captain,4.99,08/06/07,DarkHeavenLegends
03225,Eilluvasheth| Succubus Queen,9.99,08/23/07,DarkHeavenLegends
03226,Parraway Ambercane| Gnome Druid,6.99,08/06/07,DarkHeavenLegends
03227,Garrett| Adventuring Cleric,4.99,08/06/07,DarkHeavenLegends
03228,Connor| Yoeman Archer,4.99,08/23/07,DarkHeavenLegends
03229,Elise Anya| Vampire Hunter,7.99,08/23/07,DarkHeavenLegends
03230,Goroloth,44.49,08/23/07,DarkHeavenLegends
03231,Calbach Greatclub,4.99,09/07/07,DarkHeavenLegends
03232,Auberus| Half Elf Warrior,5.49,09/07/07,DarkHeavenLegends
03233,Townsfolk Children,7.99,09/07/07,DarkHeavenLegends
03234,Melantha| Female Halfling,3.99,09/07/07,DarkHeavenLegends
03235,Hakan| Barbarian of Heimdall,4.99,09/07/07,DarkHeavenLegends
03236,Bonagur| Dwarf Crossbowman,4.99,09/17/07,DarkHeavenLegends
03237,Damon| Male Thief,4.99,09/17/07,DarkHeavenLegends
03238,Netheris| Evil Cleric,6.99,09/17/07,DarkHeavenLegends
03239,Krug| Hill Giant Chieftain,38.49,09/17/07,DarkHeavenLegends
03240,Olaf| Viking Chieftain,8.49,10/29/07,DarkHeavenLegends
03241,Aroudj Firebeard,4.99,10/01/07,DarkHeavenLegends
03242,Rozmina,4.99,10/01/07,DarkHeavenLegends
